,ip,s_down_length,f_down_length,down_increment
592,10.54.22.0,101519.0,0.0,101519.0
593,10.54.22.109,884.0,0.0,884.0
594,10.54.22.131,21416.0,0.0,21416.0
595,10.54.22.138,3852.0,0.0,3852.0
596,10.54.22.155,269171.0,0.0,269171.0
597,10.54.22.166,1070.0,0.0,1070.0
598,10.54.22.17,12996.0,0.0,12996.0
599,10.54.22.184,12775.0,0.0,12775.0
601,10.54.22.195,12388.0,0.0,12388.0
602,10.54.22.228,41704.0,0.0,41704.0
603,10.54.22.230,1284.0,0.0,1284.0
604,10.54.22.231,232.0,0.0,232.0
605,10.54.22.28,428.0,0.0,428.0
606,10.54.22.4,13382.0,0.0,13382.0
607,10.54.22.7,19042.0,0.0,19042.0
608,10.54.22.83,443.0,0.0,443.0
609,10.54.22.91,15191.0,0.0,15191.0
611,10.54.223.13,843.0,0.0,843.0
612,10.54.223.136,1415.0,0.0,1415.0
613,10.54.223.139,125442275.0,0.0,125442275.0
614,10.54.223.141,4961.0,0.0,4961.0
615,10.54.223.168,9416.0,0.0,9416.0
616,10.54.223.179,470.0,0.0,470.0
617,10.54.223.182,12413.0,0.0,12413.0
618,10.54.223.193,843.0,0.0,843.0
619,10.54.223.199,44932.0,0.0,44932.0
620,10.54.223.206,1092126278.0,0.0,1092126278.0
621,10.54.223.209,6744.0,0.0,6744.0
622,10.54.223.241,1712.0,0.0,1712.0
623,10.54.223.32,1284.0,0.0,1284.0
624,10.54.223.52,5103.0,0.0,5103.0
625,10.54.223.55,419.0,0.0,419.0
626,10.54.223.57,4736.0,0.0,4736.0
627,10.54.226.189,30710.0,0.0,30710.0
628,10.54.226.21,54176.0,0.0,54176.0
629,10.54.23.209,15826.0,0.0,15826.0
630,10.54.23.251,31993.0,0.0,31993.0
631,10.54.23.39,8405.0,0.0,8405.0
632,10.54.23.55,2902.0,0.0,2902.0
633,10.54.237.114,11578.0,0.0,11578.0
634,10.54.237.119,15985.0,0.0,15985.0
635,10.54.237.134,14330.0,0.0,14330.0
636,10.54.237.139,709627.0,0.0,709627.0
637,10.54.237.164,6239.0,0.0,6239.0
638,10.54.237.195,6787.0,0.0,6787.0
639,10.54.237.29,4011.0,0.0,4011.0
640,10.54.237.41,61363.0,0.0,61363.0
641,10.54.237.93,13240.0,0.0,13240.0
642,10.54.24.103,3338.0,0.0,3338.0
644,10.54.24.106,13574.0,0.0,13574.0
645,10.54.24.110,14766.0,0.0,14766.0
646,10.54.24.126,2876.0,0.0,2876.0
647,10.54.24.134,1750.0,0.0,1750.0
648,10.54.24.137,3638.0,0.0,3638.0
649,10.54.24.145,58049.0,0.0,58049.0
650,10.54.24.171,66126.0,0.0,66126.0
651,10.54.24.202,56483.0,0.0,56483.0
652,10.54.24.216,5136.0,0.0,5136.0
653,10.54.24.230,5136.0,0.0,5136.0
654,10.54.24.244,49386.0,0.0,49386.0
655,10.54.24.247,642.0,0.0,642.0
656,10.54.24.29,12622.0,0.0,12622.0
657,10.54.24.38,642.0,0.0,642.0
658,10.54.24.8,876.0,0.0,876.0
659,10.54.24.9,5690.0,0.0,5690.0
660,10.54.24.97,7987.0,0.0,7987.0
661,10.54.241.81,26625.0,0.0,26625.0
662,10.54.244.10,642.0,0.0,642.0
663,10.54.244.103,6282.0,0.0,6282.0
664,10.54.244.109,4075.0,0.0,4075.0
665,10.54.244.111,105126.0,0.0,105126.0
666,10.54.244.12,1926.0,0.0,1926.0
667,10.54.244.120,1026.0,0.0,1026.0
668,10.54.244.131,9935.0,0.0,9935.0
669,10.54.244.143,116.0,0.0,116.0
670,10.54.244.148,16692.0,0.0,16692.0
671,10.54.244.152,87501.0,0.0,87501.0
672,10.54.244.157,210908410.0,0.0,210908410.0
673,10.54.244.160,428.0,0.0,428.0
674,10.54.244.165,10914.0,0.0,10914.0
675,10.54.244.169,2354.0,0.0,2354.0
676,10.54.244.177,1660.0,0.0,1660.0
677,10.54.244.18,642.0,0.0,642.0
678,10.54.244.183,64650463.0,0.0,64650463.0
679,10.54.244.19,642.0,0.0,642.0
680,10.54.244.194,75191.0,0.0,75191.0
681,10.54.244.195,232.0,0.0,232.0
682,10.54.244.222,4066.0,0.0,4066.0
683,10.54.244.232,462.0,0.0,462.0
684,10.54.244.247,26704.0,0.0,26704.0
685,10.54.244.252,856.0,0.0,856.0
686,10.54.244.50,5697.0,0.0,5697.0
687,10.54.244.53,2016.0,0.0,2016.0
688,10.54.244.55,842.0,0.0,842.0
689,10.54.244.70,64402.0,0.0,64402.0
690,10.54.244.71,2354.0,0.0,2354.0
691,10.54.245.100,2185.0,0.0,2185.0
692,10.54.245.104,2963.0,0.0,2963.0
693,10.54.245.11,6620.0,0.0,6620.0
694,10.54.245.124,2851.0,0.0,2851.0
695,10.54.245.133,9824.0,0.0,9824.0
696,10.54.245.165,40784.0,0.0,40784.0
697,10.54.245.19,15319.0,0.0,15319.0
698,10.54.245.250,9824.0,0.0,9824.0
699,10.54.245.253,17666.0,0.0,17666.0
700,10.54.245.5,18870.0,0.0,18870.0
701,10.54.245.63,23673.0,0.0,23673.0
702,10.54.245.66,18328.0,0.0,18328.0
703,10.54.245.97,8442.0,0.0,8442.0
704,10.54.245.99,3310.0,0.0,3310.0
705,10.54.246.209,6620.0,0.0,6620.0
706,10.54.246.241,6428.0,0.0,6428.0
707,10.54.246.56,8807.0,0.0,8807.0
708,10.54.246.62,14888.0,0.0,14888.0
709,10.54.246.8,16550.0,0.0,16550.0
710,10.54.246.87,32493.0,0.0,32493.0
711,10.54.247.0,27314.0,0.0,27314.0
712,10.54.250.100,2851.0,0.0,2851.0
713,10.54.250.139,5655299.0,0.0,5655299.0
714,10.54.250.145,10453.0,0.0,10453.0
715,10.54.250.149,10490.0,0.0,10490.0
716,10.54.250.207,27277.0,0.0,27277.0
717,10.54.250.208,26055.0,0.0,26055.0
718,10.54.250.210,3310.0,0.0,3310.0
719,10.54.250.219,27351.0,0.0,27351.0
720,10.54.250.222,19938.0,0.0,19938.0
721,10.54.250.23,21648.0,0.0,21648.0
722,10.54.250.255,5037.0,0.0,5037.0
723,10.54.250.35,64232.0,0.0,64232.0
724,10.54.250.36,1648.0,0.0,1648.0
725,10.54.250.47,2902.0,0.0,2902.0
726,10.54.250.49,12675.0,0.0,12675.0
727,10.54.250.7,12638.0,0.0,12638.0
728,10.54.250.74,10490.0,0.0,10490.0
729,10.54.250.76,25045.0,0.0,25045.0
730,10.54.250.82,17799.0,0.0,17799.0
731,10.54.250.97,59626.0,0.0,59626.0
732,10.54.251.114,147274774.0,0.0,147274774.0
733,10.54.251.118,21833.0,0.0,21833.0
734,10.54.251.127,3210.0,0.0,3210.0
736,10.54.251.150,428.0,0.0,428.0
737,10.54.251.19,4972.0,0.0,4972.0
738,10.54.251.200,67670.0,0.0,67670.0
739,10.54.251.212,495532228.0,0.0,495532228.0
740,10.54.251.214,428.0,0.0,428.0
742,10.54.251.228,485.0,0.0,485.0
743,10.54.251.24,8915.0,0.0,8915.0
744,10.54.251.242,10198.0,0.0,10198.0
745,10.54.251.33,8562.0,0.0,8562.0
746,10.54.251.72,21601.0,0.0,21601.0
747,10.54.251.81,148.0,0.0,148.0
748,10.54.252.133,6561.0,0.0,6561.0
749,10.54.252.134,46979.0,0.0,46979.0
750,10.54.252.137,13922.0,0.0,13922.0
751,10.54.252.143,8437.0,0.0,8437.0
752,10.54.252.145,30257.0,0.0,30257.0
753,10.54.252.155,8442.0,0.0,8442.0
754,10.54.252.162,9162.0,0.0,9162.0
755,10.54.252.165,2947.0,0.0,2947.0
756,10.54.252.183,7323.0,0.0,7323.0
757,10.54.252.194,15001.0,0.0,15001.0
758,10.54.252.214,28612.0,0.0,28612.0
759,10.54.252.218,9130.0,0.0,9130.0
760,10.54.252.219,5894.0,0.0,5894.0
761,10.54.252.22,2942.0,0.0,2942.0
762,10.54.252.220,7928.0,0.0,7928.0
763,10.54.252.236,8442.0,0.0,8442.0
764,10.54.252.253,2947.0,0.0,2947.0
765,10.54.252.31,13370.0,0.0,13370.0
766,10.54.252.36,14260.0,0.0,14260.0
767,10.54.252.54,10113.0,0.0,10113.0
768,10.54.252.80,8421.0,0.0,8421.0
769,10.54.252.83,5073.0,0.0,5073.0
770,10.54.253.117,485.0,0.0,485.0
771,10.54.253.12,2100.0,0.0,2100.0
773,10.54.253.140,1712.0,0.0,1712.0
774,10.54.253.145,9416.0,0.0,9416.0
775,10.54.253.16,17619.0,0.0,17619.0
776,10.54.253.170,428.0,0.0,428.0
777,10.54.253.2,2185.0,0.0,2185.0
778,10.54.253.205,1401.0,0.0,1401.0
779,10.54.253.224,1978.0,0.0,1978.0
780,10.54.253.228,1948.0,0.0,1948.0
781,10.54.253.23,593687.0,0.0,593687.0
782,10.54.253.230,2014.0,0.0,2014.0
784,10.54.253.248,3852.0,0.0,3852.0
785,10.54.253.253,91323.0,0.0,91323.0
786,10.54.253.255,97732.0,0.0,97732.0
787,10.54.253.44,116.0,0.0,116.0
788,10.54.254.114,3424.0,0.0,3424.0
789,10.54.254.115,4177.0,0.0,4177.0
790,10.54.254.143,399.0,0.0,399.0
792,10.54.254.165,6634.0,0.0,6634.0
793,10.54.254.195,826.0,0.0,826.0
794,10.54.254.202,391953888.0,0.0,391953888.0
795,10.54.254.211,1926.0,0.0,1926.0
796,10.54.254.213,6773.0,0.0,6773.0
797,10.54.254.221,66212.0,0.0,66212.0
798,10.54.254.229,6206.0,0.0,6206.0
799,10.54.254.241,1933.0,0.0,1933.0
800,10.54.254.28,13263.0,0.0,13263.0
801,10.54.254.51,46257.0,0.0,46257.0
802,10.54.254.69,3424.0,0.0,3424.0
803,10.54.254.73,2573.0,0.0,2573.0
804,10.54.254.94,441.0,0.0,441.0
805,10.54.26.179,16747.0,0.0,16747.0
806,10.54.26.212,6803.0,0.0,6803.0
807,10.54.27.106,4402284.0,0.0,4402284.0
808,10.54.27.135,3651.0,0.0,3651.0
809,10.54.27.146,6759.0,0.0,6759.0
810,10.54.27.180,4565.0,0.0,4565.0
811,10.54.27.193,8421.0,0.0,8421.0
812,10.54.27.20,9162.0,0.0,9162.0
813,10.54.27.206,23634.0,0.0,23634.0
814,10.54.27.209,3672.0,0.0,3672.0
815,10.54.27.211,48188.0,0.0,48188.0
816,10.54.27.212,8442.0,0.0,8442.0
817,10.54.27.52,3704.0,0.0,3704.0
818,10.54.27.97,6620.0,0.0,6620.0
819,10.54.28.2,3672.0,0.0,3672.0
820,10.54.28.78,16008.0,0.0,16008.0
821,10.54.29.121,232.0,0.0,232.0
822,10.54.29.137,485.0,0.0,485.0
823,10.54.29.144,66258.0,0.0,66258.0
824,10.54.29.167,1834.0,0.0,1834.0
825,10.54.29.173,486.0,0.0,486.0
826,10.54.29.214,43803.0,0.0,43803.0
827,10.54.29.235,12214.0,0.0,12214.0
828,10.54.29.240,116.0,0.0,116.0
829,10.54.29.71,998.0,0.0,998.0
830,10.54.32.189,2910.0,0.0,2910.0
831,10.54.32.217,13784.0,0.0,13784.0
832,10.54.32.244,17008.0,0.0,17008.0
833,10.54.32.50,755082.0,0.0,755082.0
834,10.54.34.10,1410.0,0.0,1410.0
835,10.54.34.104,12412.0,0.0,12412.0
836,10.54.34.121,843.0,0.0,843.0
837,10.54.34.122,8774.0,0.0,8774.0
838,10.54.34.124,1498.0,0.0,1498.0
839,10.54.34.146,2140.0,0.0,2140.0
840,10.54.34.151,1235.0,0.0,1235.0
841,10.54.34.153,5663.0,0.0,5663.0
842,10.54.34.161,399.0,0.0,399.0
843,10.54.34.182,4066.0,0.0,4066.0
844,10.54.34.185,5136.0,0.0,5136.0
845,10.54.34.186,642.0,0.0,642.0
846,10.54.34.189,5861.0,0.0,5861.0
847,10.54.34.20,1961.0,0.0,1961.0
848,10.54.34.212,116.0,0.0,116.0
849,10.54.34.221,3852.0,0.0,3852.0
850,10.54.34.29,4452.0,0.0,4452.0
851,10.54.34.61,1631.0,0.0,1631.0
852,10.54.34.67,642.0,0.0,642.0
853,10.54.34.75,1498.0,0.0,1498.0
854,10.54.34.81,116.0,0.0,116.0
855,10.54.34.88,1498.0,0.0,1498.0
856,10.54.35.180,10779.0,0.0,10779.0
857,10.54.35.254,8442.0,0.0,8442.0
858,10.54.35.55,28684.0,0.0,28684.0
859,10.54.35.74,6025.0,0.0,6025.0
860,10.54.36.105,49968.0,0.0,49968.0
861,10.54.36.108,25774.0,0.0,25774.0
862,10.54.36.158,1437.0,0.0,1437.0
863,10.54.36.179,14825.0,0.0,14825.0
864,10.54.36.18,214.0,0.0,214.0
865,10.54.36.185,2134.0,0.0,2134.0
866,10.54.36.205,2140.0,0.0,2140.0
867,10.54.36.208,11168.0,0.0,11168.0
868,10.54.36.211,4974.0,0.0,4974.0
869,10.54.36.217,148.0,0.0,148.0
870,10.54.36.23,4625.0,0.0,4625.0
871,10.54.36.247,4475.0,0.0,4475.0
872,10.54.36.30,4972.0,0.0,4972.0
873,10.54.36.54,1656.0,0.0,1656.0
874,10.54.36.60,3994.0,0.0,3994.0
875,10.54.36.84,165120413.0,0.0,165120413.0
876,10.54.36.87,4481.0,0.0,4481.0
877,10.54.38.121,576618.0,0.0,576618.0
878,10.54.38.217,4370.0,0.0,4370.0
879,10.54.38.95,2922.0,0.0,2922.0
880,10.54.43.107,1070.0,0.0,1070.0
882,10.54.43.127,100633.0,0.0,100633.0
883,10.54.43.18,1070.0,0.0,1070.0
884,10.54.43.20,74970.0,0.0,74970.0
885,10.54.43.228,214.0,0.0,214.0
886,10.54.43.235,18658078.0,0.0,18658078.0
887,10.54.43.242,437.0,0.0,437.0
888,10.54.43.25,11770.0,0.0,11770.0
889,10.54.43.251,9252.0,0.0,9252.0
890,10.54.43.254,2739.0,0.0,2739.0
891,10.54.43.40,2354.0,0.0,2354.0
892,10.54.43.47,3210.0,0.0,3210.0
893,10.54.43.50,2030.0,0.0,2030.0
894,10.54.43.54,4246.0,0.0,4246.0
895,10.54.43.64,21667.0,0.0,21667.0
896,10.54.43.78,19544.0,0.0,19544.0
897,10.54.43.98,12840.0,0.0,12840.0
898,10.54.45.111,501.0,0.0,501.0
899,10.54.45.126,856.0,0.0,856.0
900,10.54.45.130,9174.0,0.0,9174.0
901,10.54.45.19,1712.0,0.0,1712.0
902,10.54.45.190,1413.0,0.0,1413.0
903,10.54.45.223,9302.0,0.0,9302.0
904,10.54.45.231,601.0,0.0,601.0
905,10.54.45.24,2127.0,0.0,2127.0
906,10.54.45.246,19239.0,0.0,19239.0
907,10.54.45.48,1644.0,0.0,1644.0
908,10.54.45.62,30078.0,0.0,30078.0
909,10.54.45.78,4974.0,0.0,4974.0
910,10.54.45.80,1978.0,0.0,1978.0
911,10.54.46.124,15231444.0,0.0,15231444.0
912,10.54.46.153,3424.0,0.0,3424.0
913,10.54.46.196,3210.0,0.0,3210.0
914,10.54.46.209,49960.0,0.0,49960.0
915,10.54.46.214,4980.0,0.0,4980.0
916,10.54.46.218,1498.0,0.0,1498.0
917,10.54.46.228,68052.0,0.0,68052.0
918,10.54.46.246,5156.0,0.0,5156.0
919,10.54.46.250,214.0,0.0,214.0
920,10.54.46.253,59785.0,0.0,59785.0
921,10.54.46.34,29866.0,0.0,29866.0
923,10.54.46.8,1978.0,0.0,1978.0
924,10.54.46.82,6848.0,0.0,6848.0
925,10.54.47.186,4104.0,0.0,4104.0
926,10.54.48.110,34490.0,0.0,34490.0
927,10.54.48.148,10490.0,0.0,10490.0
928,10.54.48.181,17619.0,0.0,17619.0
929,10.54.48.202,17603.0,0.0,17603.0
930,10.54.48.222,3130.0,0.0,3130.0
931,10.54.48.230,7913.0,0.0,7913.0
932,10.54.48.249,18471.0,0.0,18471.0
933,10.54.48.251,17603.0,0.0,17603.0
934,10.54.48.253,2851.0,0.0,2851.0
935,10.54.48.35,1013841.0,0.0,1013841.0
936,10.54.48.66,2851.0,0.0,2851.0
937,10.54.5.102,7673.0,0.0,7673.0
938,10.54.5.115,5379.0,0.0,5379.0
939,10.54.5.156,4922.0,0.0,4922.0
940,10.54.5.160,1498.0,0.0,1498.0
941,10.54.5.167,1044.0,0.0,1044.0
942,10.54.5.188,34095.0,0.0,34095.0
943,10.54.5.189,16116.0,0.0,16116.0
944,10.54.5.202,13122.0,0.0,13122.0
945,10.54.5.242,1893.0,0.0,1893.0
946,10.54.5.247,12403.0,0.0,12403.0
948,10.54.5.27,642.0,0.0,642.0
949,10.54.5.41,10265.0,0.0,10265.0
950,10.54.5.43,21426.0,0.0,21426.0
951,10.54.5.65,1177.0,0.0,1177.0
952,10.54.5.68,15377.0,0.0,15377.0
953,10.54.5.74,348.0,0.0,348.0
954,10.54.5.93,4082.0,0.0,4082.0
955,10.54.52.102,21900.0,0.0,21900.0
956,10.54.52.129,5087.0,0.0,5087.0
957,10.54.52.187,2185.0,0.0,2185.0
958,10.54.52.234,11753.0,0.0,11753.0
959,10.54.52.246,1106657.0,0.0,1106657.0
960,10.54.52.49,2185.0,0.0,2185.0
961,10.54.52.58,29480.0,0.0,29480.0
962,10.54.53.0,919028.0,0.0,919028.0
963,10.54.53.178,5111.0,0.0,5111.0
964,10.54.53.229,13239.0,0.0,13239.0
965,10.54.54.252,11054.0,0.0,11054.0
966,10.54.54.66,2963.0,0.0,2963.0
967,10.54.54.77,8442.0,0.0,8442.0
968,10.54.55.114,419.0,0.0,419.0
969,10.54.55.145,6915.0,0.0,6915.0
970,10.54.55.148,348.0,0.0,348.0
971,10.54.55.198,1978.0,0.0,1978.0
972,10.54.55.202,534.0,0.0,534.0
973,10.54.55.28,3804.0,0.0,3804.0
974,10.54.55.33,145579.0,0.0,145579.0
975,10.54.55.40,11556.0,0.0,11556.0
976,10.54.55.98,1235.0,0.0,1235.0
977,10.54.56.169,2942.0,0.0,2942.0
978,10.54.56.207,18953.0,0.0,18953.0
979,10.54.57.0,10113.0,0.0,10113.0
980,10.54.57.104,13604.0,0.0,13604.0
981,10.54.57.116,423818.0,0.0,423818.0
982,10.54.57.124,523.0,0.0,523.0
983,10.54.57.136,37176.0,0.0,37176.0
984,10.54.57.14,216848.0,0.0,216848.0
985,10.54.57.140,13762.0,0.0,13762.0
986,10.54.57.159,399.0,0.0,399.0
987,10.54.57.186,49896.0,0.0,49896.0
988,10.54.57.19,3210.0,0.0,3210.0
989,10.54.57.199,399.0,0.0,399.0
990,10.54.57.226,24077.0,0.0,24077.0
991,10.54.57.235,1284.0,0.0,1284.0
992,10.54.57.239,444.0,0.0,444.0
993,10.54.57.247,1011.0,0.0,1011.0
994,10.54.57.29,33113.0,0.0,33113.0
995,10.54.57.31,7490.0,0.0,7490.0
996,10.54.57.48,2917.0,0.0,2917.0
997,10.54.57.75,33986.0,0.0,33986.0
998,10.54.58.110,4974.0,0.0,4974.0
999,10.54.58.119,7953.0,0.0,7953.0
1000,10.54.58.146,4990.0,0.0,4990.0
1001,10.54.58.175,642.0,0.0,642.0
1002,10.54.58.197,1284.0,0.0,1284.0
1003,10.54.58.2,1369.0,0.0,1369.0
1004,10.54.58.204,1939.0,0.0,1939.0
1005,10.54.58.21,428.0,0.0,428.0
1006,10.54.58.216,1284.0,0.0,1284.0
1007,10.54.58.231,2250.0,0.0,2250.0
1008,10.54.58.241,471066.0,0.0,471066.0
1009,10.54.58.247,2568.0,0.0,2568.0
1010,10.54.58.36,428.0,0.0,428.0
1011,10.54.58.57,109802.0,0.0,109802.0
1012,10.54.58.58,28572.0,0.0,28572.0
1013,10.54.58.68,6259.0,0.0,6259.0
1014,10.54.58.77,399.0,0.0,399.0
1015,10.54.6.189,6620.0,0.0,6620.0
1016,10.54.6.34,6620.0,0.0,6620.0
1017,10.54.62.155,764176.0,0.0,764176.0
1018,10.54.64.85,16642.0,0.0,16642.0
1019,10.54.66.116,8275.0,0.0,8275.0
1020,10.54.66.118,5212.0,0.0,5212.0
1021,10.54.66.44,16296.0,0.0,16296.0
1022,10.54.66.50,5132.0,0.0,5132.0
1023,10.54.66.81,20720.0,0.0,20720.0
1024,10.54.66.86,492851.0,0.0,492851.0
1025,10.54.66.98,8336.0,0.0,8336.0
1026,10.54.67.111,1231.0,0.0,1231.0
1027,10.54.67.133,2000.0,0.0,2000.0
1028,10.54.67.142,1407.0,0.0,1407.0
1029,10.54.67.149,1236.0,0.0,1236.0
1030,10.54.67.16,1265.0,0.0,1265.0
1031,10.54.67.169,26589.0,0.0,26589.0
1032,10.54.67.177,258401.0,0.0,258401.0
1033,10.54.67.180,8346.0,0.0,8346.0
1034,10.54.67.19,3191.0,0.0,3191.0
1035,10.54.67.192,3424.0,0.0,3424.0
1036,10.54.67.194,5136.0,0.0,5136.0
1037,10.54.67.204,2624.0,0.0,2624.0
1038,10.54.67.209,2032.0,0.0,2032.0
1039,10.54.67.253,843.0,0.0,843.0
1040,10.54.67.28,88070.0,0.0,88070.0
1041,10.54.67.51,6913.0,0.0,6913.0
1042,10.54.67.56,4331.0,0.0,4331.0
1043,10.54.67.71,334.0,0.0,334.0
1044,10.54.67.73,246235593.0,0.0,246235593.0
1045,10.54.68.127,16868.0,0.0,16868.0
1046,10.54.68.185,2963.0,0.0,2963.0
1047,10.54.68.202,2947.0,0.0,2947.0
1048,10.54.68.212,8421.0,0.0,8421.0
1050,10.54.68.30,2947.0,0.0,2947.0
1051,10.54.68.41,31492.0,0.0,31492.0
1052,10.54.68.9,17232.0,0.0,17232.0
1053,10.54.69.1,4893259.0,0.0,4893259.0
1054,10.54.69.147,6620.0,0.0,6620.0
1055,10.54.69.47,9077.0,0.0,9077.0
1056,10.54.70.107,21568.0,0.0,21568.0
1057,10.54.70.243,6620.0,0.0,6620.0
1058,10.54.80.109,4099.0,0.0,4099.0
1059,10.54.80.173,10590.0,0.0,10590.0
1060,10.54.80.215,12488.0,0.0,12488.0
1061,10.54.80.5,2963.0,0.0,2963.0
1062,10.54.80.51,15520.0,0.0,15520.0
1063,10.54.81.114,26043.0,0.0,26043.0
1064,10.54.81.130,1498.0,0.0,1498.0
1065,10.54.81.133,3638.0,0.0,3638.0
1066,10.54.81.153,6809.0,0.0,6809.0
1067,10.54.81.155,1216.0,0.0,1216.0
1068,10.54.81.158,148.0,0.0,148.0
1069,10.54.81.17,4795.0,0.0,4795.0
1070,10.54.81.193,1978.0,0.0,1978.0
1071,10.54.81.248,428.0,0.0,428.0
1072,10.54.81.249,441.0,0.0,441.0
1073,10.54.81.252,1284.0,0.0,1284.0
1075,10.54.81.73,4972.0,0.0,4972.0
1076,10.54.81.85,428.0,0.0,428.0
1077,10.54.85.11,15948.0,0.0,15948.0
1078,10.54.85.128,14933.0,0.0,14933.0
1079,10.54.85.135,40556.0,0.0,40556.0
1080,10.54.85.18,14933.0,0.0,14933.0
1081,10.54.85.190,8453.0,0.0,8453.0
1082,10.54.85.194,2947.0,0.0,2947.0
1083,10.54.85.215,6620.0,0.0,6620.0
1084,10.54.85.236,6620.0,0.0,6620.0
1085,10.54.85.242,12675.0,0.0,12675.0
1086,10.54.85.254,6750.0,0.0,6750.0
1087,10.54.85.36,23647.0,0.0,23647.0
1088,10.54.85.60,4011.0,0.0,4011.0
1089,10.54.85.67,22389.0,0.0,22389.0
1090,10.54.85.75,12675.0,0.0,12675.0
1091,10.54.85.93,2947.0,0.0,2947.0
1092,10.54.86.102,28538.0,0.0,28538.0
1093,10.54.86.118,2851.0,0.0,2851.0
1094,10.54.86.119,2902.0,0.0,2902.0
1095,10.54.86.12,27314.0,0.0,27314.0
1096,10.54.86.120,5132.0,0.0,5132.0
1097,10.54.86.161,27314.0,0.0,27314.0
1098,10.54.86.176,14293.0,0.0,14293.0
1099,10.54.86.178,15948.0,0.0,15948.0
1100,10.54.86.206,8079.0,0.0,8079.0
1101,10.54.86.212,19053.0,0.0,19053.0
1102,10.54.86.238,430745.0,0.0,430745.0
1103,10.54.86.29,6750.0,0.0,6750.0
1104,10.54.86.45,4205.0,0.0,4205.0
1105,10.54.86.64,25231.0,0.0,25231.0
1106,10.54.86.92,23667.0,0.0,23667.0
1107,10.54.87.1,25924.0,0.0,25924.0
1109,10.54.88.12,1720.0,0.0,1720.0
1110,10.54.88.134,1712.0,0.0,1712.0
1111,10.54.88.155,145354.0,0.0,145354.0
1112,10.54.88.164,856.0,0.0,856.0
1113,10.54.88.175,1070.0,0.0,1070.0
1114,10.54.88.188,471.0,0.0,471.0
1115,10.54.88.219,4974.0,0.0,4974.0
1116,10.54.88.223,214.0,0.0,214.0
1117,10.54.88.226,1060.0,0.0,1060.0
1118,10.54.88.244,997.0,0.0,997.0
1119,10.54.88.248,856.0,0.0,856.0
1120,10.54.88.29,5802.0,0.0,5802.0
1121,10.54.88.30,1002.0,0.0,1002.0
1122,10.54.88.43,37642.0,0.0,37642.0
1123,10.54.88.50,2212.0,0.0,2212.0
1124,10.54.88.68,3210.0,0.0,3210.0
1125,10.54.88.70,6239.0,0.0,6239.0
1126,10.54.88.72,399.0,0.0,399.0
1128,10.54.89.2,424819.0,0.0,424819.0
1129,10.54.97.101,399.0,0.0,399.0
1130,10.54.97.11,1284.0,0.0,1284.0
1131,10.54.97.115,8642.0,0.0,8642.0
1132,10.54.97.120,6612.0,0.0,6612.0
1133,10.54.97.140,7490.0,0.0,7490.0
1134,10.54.97.16,426.0,0.0,426.0
1135,10.54.97.170,399.0,0.0,399.0
1136,10.54.97.90,4974.0,0.0,4974.0
1137,10.54.99.23,11216.0,0.0,11216.0
1138,10.54.99.234,12489.0,0.0,12489.0
1139,10.54.99.51,19466.0,0.0,19466.0
1140,10.56.0.118,343205.0,0.0,343205.0
1141,10.56.0.128,10843.0,0.0,10843.0
1142,10.56.0.131,86152.0,0.0,86152.0
1143,10.56.0.147,31436.0,0.0,31436.0
1144,10.56.0.162,91046.0,0.0,91046.0
1145,10.56.0.175,4978.0,0.0,4978.0
1146,10.56.0.18,2410.0,0.0,2410.0
1147,10.56.0.182,96006.0,0.0,96006.0
1148,10.56.0.199,135673.0,0.0,135673.0
1149,10.56.0.21,1743.0,0.0,1743.0
1150,10.56.0.223,172934.0,0.0,172934.0
1151,10.56.0.225,467.0,0.0,467.0
1152,10.56.0.233,167.0,0.0,167.0
1153,10.56.0.252,21414.0,0.0,21414.0
1154,10.56.0.35,497.0,0.0,497.0
1155,10.56.0.50,73035.0,0.0,73035.0
1156,10.56.0.86,302796.0,0.0,302796.0
1157,10.56.0.95,580879.0,0.0,580879.0
1158,10.56.0.98,1626.0,0.0,1626.0
1159,10.56.1.21,103608.0,0.0,103608.0
1160,10.56.10.10,80019.0,0.0,80019.0
1161,10.56.10.102,125400.0,0.0,125400.0
1162,10.56.10.103,17111.0,0.0,17111.0
1163,10.56.10.104,6234.0,0.0,6234.0
1164,10.56.10.105,5373.0,0.0,5373.0
1165,10.56.10.11,298404.0,0.0,298404.0
1166,10.56.10.111,592.0,0.0,592.0
1167,10.56.10.112,1338.0,0.0,1338.0
1169,10.56.10.118,150859.0,0.0,150859.0
1170,10.56.10.12,49340.0,0.0,49340.0
1171,10.56.10.120,1972.0,0.0,1972.0
1172,10.56.10.122,209828.0,0.0,209828.0
1173,10.56.10.126,373.0,0.0,373.0
1174,10.56.10.128,749257.0,0.0,749257.0
1175,10.56.10.129,399.0,0.0,399.0
1176,10.56.10.13,168109.0,0.0,168109.0
1177,10.56.10.131,147739.0,0.0,147739.0
1178,10.56.10.134,14123.0,0.0,14123.0
1179,10.56.10.135,10360.0,0.0,10360.0
1180,10.56.10.136,5228885.0,0.0,5228885.0
1181,10.56.10.139,696960.0,0.0,696960.0
1182,10.56.10.148,223947.0,0.0,223947.0
1183,10.56.10.149,699640.0,0.0,699640.0
1184,10.56.10.15,113658.0,0.0,113658.0
1185,10.56.10.150,176968.0,0.0,176968.0
1186,10.56.10.154,337080.0,0.0,337080.0
1188,10.56.10.157,1254.0,0.0,1254.0
