,ip,s_up_length,f_up_length,up_increment
593,10.54.22.109,1054.0,0.0,1054.0
594,10.54.22.131,464707.0,0.0,464707.0
595,10.54.22.138,7185.0,0.0,7185.0
596,10.54.22.155,7473.0,0.0,7473.0
597,10.54.22.166,2125.0,0.0,2125.0
598,10.54.22.17,2200.0,0.0,2200.0
599,10.54.22.184,4986.0,0.0,4986.0
601,10.54.22.195,580.0,0.0,580.0
602,10.54.22.228,16936.0,0.0,16936.0
603,10.54.22.230,2256.0,0.0,2256.0
604,10.54.22.231,1479.0,0.0,1479.0
605,10.54.22.28,752.0,0.0,752.0
606,10.54.22.4,9283.0,0.0,9283.0
607,10.54.22.7,1860.0,0.0,1860.0
608,10.54.22.83,529.0,0.0,529.0
609,10.54.22.91,17013.0,0.0,17013.0
610,10.54.223.113,376.0,0.0,376.0
611,10.54.223.13,516.0,0.0,516.0
612,10.54.223.136,560.0,0.0,560.0
613,10.54.223.139,32376667.0,0.0,32376667.0
614,10.54.223.141,5563.0,0.0,5563.0
615,10.54.223.168,22560.0,0.0,22560.0
616,10.54.223.179,375.0,0.0,375.0
617,10.54.223.182,9896.0,0.0,9896.0
618,10.54.223.193,547.0,0.0,547.0
619,10.54.223.199,7364.0,0.0,7364.0
620,10.54.223.206,9871557.0,0.0,9871557.0
621,10.54.223.209,594.0,0.0,594.0
622,10.54.223.241,3408.0,0.0,3408.0
623,10.54.223.32,2256.0,0.0,2256.0
624,10.54.223.52,3074.0,0.0,3074.0
625,10.54.223.55,521.0,0.0,521.0
626,10.54.223.57,2955.0,0.0,2955.0
627,10.54.226.189,14164.0,0.0,14164.0
628,10.54.226.21,17369.0,0.0,17369.0
629,10.54.23.209,7800.0,0.0,7800.0
630,10.54.23.251,7347.0,0.0,7347.0
631,10.54.23.39,2342.0,0.0,2342.0
632,10.54.23.55,3833.0,0.0,3833.0
633,10.54.237.114,4503.0,0.0,4503.0
634,10.54.237.119,4432.0,0.0,4432.0
635,10.54.237.134,7259.0,0.0,7259.0
636,10.54.237.139,335263.0,0.0,335263.0
637,10.54.237.164,2085.0,0.0,2085.0
638,10.54.237.195,1795.0,0.0,1795.0
639,10.54.237.29,1821.0,0.0,1821.0
640,10.54.237.41,19677.0,0.0,19677.0
641,10.54.237.93,3800.0,0.0,3800.0
642,10.54.24.103,3957.0,0.0,3957.0
644,10.54.24.106,1177.0,0.0,1177.0
645,10.54.24.110,25944.0,0.0,25944.0
646,10.54.24.126,1951.0,0.0,1951.0
647,10.54.24.134,582.0,0.0,582.0
648,10.54.24.137,6562.0,0.0,6562.0
649,10.54.24.145,4025.0,0.0,4025.0
650,10.54.24.171,116560.0,0.0,116560.0
651,10.54.24.202,4626.0,0.0,4626.0
652,10.54.24.216,10200.0,0.0,10200.0
653,10.54.24.230,9525.0,0.0,9525.0
654,10.54.24.244,46198.0,0.0,46198.0
655,10.54.24.247,1200.0,0.0,1200.0
656,10.54.24.29,590.0,0.0,590.0
657,10.54.24.38,1504.0,0.0,1504.0
658,10.54.24.8,4375.0,0.0,4375.0
659,10.54.24.9,3467.0,0.0,3467.0
660,10.54.24.97,2971.0,0.0,2971.0
661,10.54.241.81,18584.0,0.0,18584.0
662,10.54.244.10,1540.0,0.0,1540.0
663,10.54.244.103,5418.0,0.0,5418.0
664,10.54.244.109,2610.0,0.0,2610.0
665,10.54.244.111,5248.0,0.0,5248.0
666,10.54.244.12,4512.0,0.0,4512.0
667,10.54.244.120,5824.0,0.0,5824.0
668,10.54.244.131,9192.0,0.0,9192.0
669,10.54.244.143,867.0,0.0,867.0
670,10.54.244.148,29328.0,0.0,29328.0
671,10.54.244.152,420992.0,0.0,420992.0
672,10.54.244.157,92998843.0,0.0,92998843.0
673,10.54.244.160,752.0,0.0,752.0
674,10.54.244.165,20748.0,0.0,20748.0
675,10.54.244.169,4136.0,0.0,4136.0
676,10.54.244.177,1602.0,0.0,1602.0
677,10.54.244.18,1128.0,0.0,1128.0
678,10.54.244.183,1789446.0,0.0,1789446.0
679,10.54.244.19,752.0,0.0,752.0
680,10.54.244.194,95845.0,0.0,95845.0
681,10.54.244.195,1053.0,0.0,1053.0
682,10.54.244.222,7144.0,0.0,7144.0
683,10.54.244.232,556.0,0.0,556.0
684,10.54.244.247,182773.0,0.0,182773.0
685,10.54.244.252,1910.0,0.0,1910.0
686,10.54.244.50,1323.0,0.0,1323.0
687,10.54.244.53,1277.0,0.0,1277.0
688,10.54.244.55,3690.0,0.0,3690.0
689,10.54.244.70,2910.0,0.0,2910.0
690,10.54.244.71,4224.0,0.0,4224.0
691,10.54.245.100,415.0,0.0,415.0
692,10.54.245.104,1193.0,0.0,1193.0
693,10.54.245.11,1900.0,0.0,1900.0
694,10.54.245.124,819.0,0.0,819.0
695,10.54.245.133,2714.0,0.0,2714.0
696,10.54.245.165,9692.0,0.0,9692.0
697,10.54.245.19,5245.0,0.0,5245.0
698,10.54.245.250,3254.0,0.0,3254.0
699,10.54.245.253,6785.0,0.0,6785.0
700,10.54.245.5,3610.0,0.0,3610.0
701,10.54.245.63,4801.0,0.0,4801.0
702,10.54.245.66,6041.0,0.0,6041.0
703,10.54.245.97,2286.0,0.0,2286.0
704,10.54.245.99,934.0,0.0,934.0
705,10.54.246.209,1900.0,0.0,1900.0
706,10.54.246.241,1840.0,0.0,1840.0
707,10.54.246.56,2865.0,0.0,2865.0
708,10.54.246.62,4637.0,0.0,4637.0
709,10.54.246.8,4826.0,0.0,4826.0
710,10.54.246.87,8154.0,0.0,8154.0
711,10.54.247.0,7713.0,0.0,7713.0
712,10.54.250.100,746.0,0.0,746.0
713,10.54.250.139,1377589.0,0.0,1377589.0
714,10.54.250.145,3265.0,0.0,3265.0
715,10.54.250.149,3499.0,0.0,3499.0
716,10.54.250.207,6894.0,0.0,6894.0
717,10.54.250.208,7418.0,0.0,7418.0
718,10.54.250.210,946.0,0.0,946.0
719,10.54.250.219,7086.0,0.0,7086.0
720,10.54.250.222,7296.0,0.0,7296.0
721,10.54.250.23,6778.0,0.0,6778.0
722,10.54.250.255,2679.0,0.0,2679.0
723,10.54.250.35,19706.0,0.0,19706.0
724,10.54.250.36,452.0,0.0,452.0
725,10.54.250.47,1726.0,0.0,1726.0
726,10.54.250.49,5589.0,0.0,5589.0
727,10.54.250.7,3777.0,0.0,3777.0
728,10.54.250.74,4939.0,0.0,4939.0
729,10.54.250.76,6760.0,0.0,6760.0
730,10.54.250.82,5482.0,0.0,5482.0
731,10.54.250.97,16219.0,0.0,16219.0
732,10.54.251.114,41573847.0,0.0,41573847.0
733,10.54.251.118,1630.0,0.0,1630.0
734,10.54.251.127,5760.0,0.0,5760.0
736,10.54.251.150,1200.0,0.0,1200.0
737,10.54.251.19,814.0,0.0,814.0
738,10.54.251.200,19785.0,0.0,19785.0
739,10.54.251.212,22273496.0,0.0,22273496.0
740,10.54.251.214,752.0,0.0,752.0
742,10.54.251.228,437.0,0.0,437.0
743,10.54.251.24,3651.0,0.0,3651.0
744,10.54.251.242,10367.0,0.0,10367.0
745,10.54.251.33,1206.0,0.0,1206.0
746,10.54.251.72,12120.0,0.0,12120.0
747,10.54.251.81,748.0,0.0,748.0
748,10.54.252.133,1900.0,0.0,1900.0
749,10.54.252.134,19585.0,0.0,19585.0
750,10.54.252.137,5146.0,0.0,5146.0
751,10.54.252.143,2446.0,0.0,2446.0
752,10.54.252.145,9189.0,0.0,9189.0
753,10.54.252.155,2398.0,0.0,2398.0
754,10.54.252.162,2836.0,0.0,2836.0
755,10.54.252.165,1319.0,0.0,1319.0
756,10.54.252.183,3778.0,0.0,3778.0
757,10.54.252.194,6365.0,0.0,6365.0
758,10.54.252.214,6316.0,0.0,6316.0
759,10.54.252.218,2734.0,0.0,2734.0
760,10.54.252.219,2920.0,0.0,2920.0
761,10.54.252.22,1085.0,0.0,1085.0
762,10.54.252.220,2176.0,0.0,2176.0
763,10.54.252.236,2302.0,0.0,2302.0
764,10.54.252.253,1002.0,0.0,1002.0
765,10.54.252.31,3808.0,0.0,3808.0
766,10.54.252.36,4669.0,0.0,4669.0
767,10.54.252.54,2965.0,0.0,2965.0
768,10.54.252.80,2494.0,0.0,2494.0
769,10.54.252.83,1018.0,0.0,1018.0
770,10.54.253.117,517.0,0.0,517.0
771,10.54.253.12,288.0,0.0,288.0
773,10.54.253.140,3384.0,0.0,3384.0
774,10.54.253.145,16544.0,0.0,16544.0
775,10.54.253.16,19327.0,0.0,19327.0
776,10.54.253.170,752.0,0.0,752.0
777,10.54.253.2,1053.0,0.0,1053.0
778,10.54.253.205,592.0,0.0,592.0
779,10.54.253.224,816.0,0.0,816.0
780,10.54.253.228,5359.0,0.0,5359.0
781,10.54.253.23,275469.0,0.0,275469.0
782,10.54.253.230,292.0,0.0,292.0
784,10.54.253.248,6768.0,0.0,6768.0
785,10.54.253.253,137874.0,0.0,137874.0
786,10.54.253.255,6578.0,0.0,6578.0
787,10.54.253.44,1188.0,0.0,1188.0
788,10.54.254.114,6016.0,0.0,6016.0
789,10.54.254.115,2465.0,0.0,2465.0
790,10.54.254.143,583.0,0.0,583.0
792,10.54.254.165,11656.0,0.0,11656.0
793,10.54.254.195,3404.0,0.0,3404.0
794,10.54.254.202,36287398.0,0.0,36287398.0
795,10.54.254.211,3880.0,0.0,3880.0
796,10.54.254.213,4731.0,0.0,4731.0
797,10.54.254.221,6619.0,0.0,6619.0
798,10.54.254.229,10904.0,0.0,10904.0
799,10.54.254.241,872.0,0.0,872.0
800,10.54.254.28,1630.0,0.0,1630.0
801,10.54.254.51,4630.0,0.0,4630.0
802,10.54.254.69,6494.0,0.0,6494.0
803,10.54.254.73,1350.0,0.0,1350.0
804,10.54.254.94,657.0,0.0,657.0
805,10.54.26.179,5666.0,0.0,5666.0
806,10.54.26.212,1895.0,0.0,1895.0
807,10.54.27.106,177301.0,0.0,177301.0
808,10.54.27.135,2019.0,0.0,2019.0
809,10.54.27.146,1819.0,0.0,1819.0
810,10.54.27.180,1740.0,0.0,1740.0
811,10.54.27.193,2298.0,0.0,2298.0
812,10.54.27.20,2770.0,0.0,2770.0
813,10.54.27.206,7316.0,0.0,7316.0
814,10.54.27.209,1812.0,0.0,1812.0
815,10.54.27.211,12795.0,0.0,12795.0
816,10.54.27.212,2238.0,0.0,2238.0
817,10.54.27.52,2024.0,0.0,2024.0
818,10.54.27.97,1900.0,0.0,1900.0
819,10.54.28.2,1780.0,0.0,1780.0
820,10.54.28.78,4658.0,0.0,4658.0
821,10.54.29.121,1241.0,0.0,1241.0
822,10.54.29.137,433.0,0.0,433.0
823,10.54.29.144,22262.0,0.0,22262.0
824,10.54.29.167,1661.0,0.0,1661.0
825,10.54.29.173,557.0,0.0,557.0
826,10.54.29.214,18298.0,0.0,18298.0
827,10.54.29.235,9214.0,0.0,9214.0
828,10.54.29.240,785.0,0.0,785.0
829,10.54.29.71,862.0,0.0,862.0
830,10.54.32.189,1066.0,0.0,1066.0
831,10.54.32.217,7910.0,0.0,7910.0
832,10.54.32.244,4567.0,0.0,4567.0
833,10.54.32.50,231188.0,0.0,231188.0
834,10.54.34.10,1686.0,0.0,1686.0
835,10.54.34.104,22656.0,0.0,22656.0
836,10.54.34.121,482.0,0.0,482.0
837,10.54.34.122,16168.0,0.0,16168.0
838,10.54.34.124,2632.0,0.0,2632.0
839,10.54.34.146,3820.0,0.0,3820.0
840,10.54.34.151,584.0,0.0,584.0
841,10.54.34.153,5412.0,0.0,5412.0
842,10.54.34.161,521.0,0.0,521.0
843,10.54.34.182,7258.0,0.0,7258.0
844,10.54.34.185,9024.0,0.0,9024.0
845,10.54.34.186,1128.0,0.0,1128.0
846,10.54.34.189,3493.0,0.0,3493.0
847,10.54.34.20,918.0,0.0,918.0
848,10.54.34.212,826.0,0.0,826.0
849,10.54.34.221,6768.0,0.0,6768.0
850,10.54.34.29,1515.0,0.0,1515.0
851,10.54.34.61,1107.0,0.0,1107.0
852,10.54.34.67,1128.0,0.0,1128.0
853,10.54.34.75,2632.0,0.0,2632.0
854,10.54.34.81,542.0,0.0,542.0
855,10.54.34.88,2632.0,0.0,2632.0
856,10.54.35.180,3343.0,0.0,3343.0
857,10.54.35.254,2286.0,0.0,2286.0
858,10.54.35.55,8011.0,0.0,8011.0
859,10.54.35.74,1341.0,0.0,1341.0
860,10.54.36.105,1601.0,0.0,1601.0
861,10.54.36.108,481.0,0.0,481.0
862,10.54.36.158,1262.0,0.0,1262.0
863,10.54.36.179,2022.0,0.0,2022.0
864,10.54.36.18,376.0,0.0,376.0
865,10.54.36.185,1070.0,0.0,1070.0
866,10.54.36.205,4136.0,0.0,4136.0
867,10.54.36.208,439.0,0.0,439.0
868,10.54.36.211,658.0,0.0,658.0
869,10.54.36.217,635.0,0.0,635.0
870,10.54.36.23,3009.0,0.0,3009.0
871,10.54.36.247,324.0,0.0,324.0
872,10.54.36.30,950.0,0.0,950.0
873,10.54.36.54,583.0,0.0,583.0
874,10.54.36.60,1678.0,0.0,1678.0
875,10.54.36.84,73230166.0,0.0,73230166.0
876,10.54.36.87,315.0,0.0,315.0
877,10.54.38.121,213958.0,0.0,213958.0
878,10.54.38.217,830.0,0.0,830.0
879,10.54.38.95,2038.0,0.0,2038.0
880,10.54.43.107,1910.0,0.0,1910.0
882,10.54.43.127,111612.0,0.0,111612.0
883,10.54.43.18,1880.0,0.0,1880.0
884,10.54.43.20,71062.0,0.0,71062.0
885,10.54.43.228,376.0,0.0,376.0
886,10.54.43.235,1631562.0,0.0,1631562.0
887,10.54.43.242,614.0,0.0,614.0
888,10.54.43.25,20680.0,0.0,20680.0
889,10.54.43.251,10014.0,0.0,10014.0
890,10.54.43.254,1665.0,0.0,1665.0
891,10.54.43.40,4136.0,0.0,4136.0
892,10.54.43.47,5640.0,0.0,5640.0
893,10.54.43.50,872.0,0.0,872.0
894,10.54.43.54,1163.0,0.0,1163.0
895,10.54.43.64,12872.0,0.0,12872.0
896,10.54.43.78,22958.0,0.0,22958.0
897,10.54.43.98,22560.0,0.0,22560.0
898,10.54.45.111,1912.0,0.0,1912.0
899,10.54.45.126,1504.0,0.0,1504.0
900,10.54.45.130,173491.0,0.0,173491.0
901,10.54.45.19,3008.0,0.0,3008.0
902,10.54.45.190,561.0,0.0,561.0
903,10.54.45.223,3066.0,0.0,3066.0
904,10.54.45.231,1205.0,0.0,1205.0
905,10.54.45.24,1246.0,0.0,1246.0
906,10.54.45.246,1056.0,0.0,1056.0
907,10.54.45.48,617.0,0.0,617.0
908,10.54.45.62,3185.0,0.0,3185.0
909,10.54.45.78,646.0,0.0,646.0
910,10.54.45.80,1147.0,0.0,1147.0
911,10.54.46.124,3138808.0,0.0,3138808.0
912,10.54.46.153,6016.0,0.0,6016.0
913,10.54.46.196,6144.0,0.0,6144.0
914,10.54.46.209,1108.0,0.0,1108.0
915,10.54.46.214,716.0,0.0,716.0
916,10.54.46.218,2674.0,0.0,2674.0
917,10.54.46.228,125678.0,0.0,125678.0
918,10.54.46.246,3160.0,0.0,3160.0
919,10.54.46.250,376.0,0.0,376.0
920,10.54.46.253,8663.0,0.0,8663.0
921,10.54.46.34,2595.0,0.0,2595.0
923,10.54.46.8,810.0,0.0,810.0
924,10.54.46.82,12408.0,0.0,12408.0
925,10.54.47.186,1920.0,0.0,1920.0
926,10.54.48.110,11776.0,0.0,11776.0
927,10.54.48.148,3985.0,0.0,3985.0
928,10.54.48.181,5122.0,0.0,5122.0
929,10.54.48.202,5388.0,0.0,5388.0
930,10.54.48.222,2062.0,0.0,2062.0
931,10.54.48.230,3195.0,0.0,3195.0
932,10.54.48.249,4391.0,0.0,4391.0
933,10.54.48.251,5315.0,0.0,5315.0
934,10.54.48.253,746.0,0.0,746.0
935,10.54.48.35,347087.0,0.0,347087.0
936,10.54.48.66,746.0,0.0,746.0
937,10.54.5.102,4619.0,0.0,4619.0
938,10.54.5.115,2985.0,0.0,2985.0
939,10.54.5.156,9400.0,0.0,9400.0
940,10.54.5.160,2632.0,0.0,2632.0
941,10.54.5.167,7702.0,0.0,7702.0
942,10.54.5.188,9142.0,0.0,9142.0
943,10.54.5.189,11277.0,0.0,11277.0
944,10.54.5.202,1657.0,0.0,1657.0
945,10.54.5.242,774.0,0.0,774.0
946,10.54.5.247,582.0,0.0,582.0
948,10.54.5.27,1200.0,0.0,1200.0
949,10.54.5.41,9542.0,0.0,9542.0
950,10.54.5.43,27098.0,0.0,27098.0
951,10.54.5.65,1100.0,0.0,1100.0
952,10.54.5.68,6993.0,0.0,6993.0
953,10.54.5.74,2331.0,0.0,2331.0
954,10.54.5.93,1572.0,0.0,1572.0
955,10.54.52.102,11795.0,0.0,11795.0
956,10.54.52.129,2204.0,0.0,2204.0
957,10.54.52.187,420.0,0.0,420.0
958,10.54.52.234,4095.0,0.0,4095.0
959,10.54.52.246,309448.0,0.0,309448.0
960,10.54.52.49,418.0,0.0,418.0
961,10.54.52.58,8447.0,0.0,8447.0
962,10.54.53.0,359960.0,0.0,359960.0
963,10.54.53.178,1288.0,0.0,1288.0
964,10.54.53.229,4626.0,0.0,4626.0
965,10.54.54.252,4074.0,0.0,4074.0
966,10.54.54.66,953.0,0.0,953.0
967,10.54.54.77,2286.0,0.0,2286.0
968,10.54.55.114,536.0,0.0,536.0
969,10.54.55.145,693.0,0.0,693.0
970,10.54.55.148,2056.0,0.0,2056.0
971,10.54.55.198,818.0,0.0,818.0
972,10.54.55.202,664.0,0.0,664.0
973,10.54.55.28,1399.0,0.0,1399.0
974,10.54.55.33,132674.0,0.0,132674.0
975,10.54.55.40,22800.0,0.0,22800.0
976,10.54.55.98,596.0,0.0,596.0
977,10.54.56.169,1018.0,0.0,1018.0
978,10.54.56.207,7044.0,0.0,7044.0
979,10.54.57.0,2885.0,0.0,2885.0
980,10.54.57.104,11358.0,0.0,11358.0
981,10.54.57.116,800.0,0.0,800.0
982,10.54.57.124,628.0,0.0,628.0
983,10.54.57.136,6755.0,0.0,6755.0
984,10.54.57.14,203181.0,0.0,203181.0
985,10.54.57.140,580.0,0.0,580.0
986,10.54.57.159,534.0,0.0,534.0
987,10.54.57.186,2741.0,0.0,2741.0
988,10.54.57.19,6392.0,0.0,6392.0
989,10.54.57.199,512.0,0.0,512.0
990,10.54.57.226,15075.0,0.0,15075.0
991,10.54.57.235,2352.0,0.0,2352.0
992,10.54.57.239,2264.0,0.0,2264.0
993,10.54.57.247,3203.0,0.0,3203.0
994,10.54.57.29,2704.0,0.0,2704.0
995,10.54.57.31,13160.0,0.0,13160.0
996,10.54.57.48,1753.0,0.0,1753.0
997,10.54.57.75,27913.0,0.0,27913.0
998,10.54.58.110,945.0,0.0,945.0
999,10.54.58.119,7817.0,0.0,7817.0
1000,10.54.58.146,856.0,0.0,856.0
1001,10.54.58.175,1128.0,0.0,1128.0
1002,10.54.58.197,2256.0,0.0,2256.0
1003,10.54.58.2,1405.0,0.0,1405.0
1004,10.54.58.204,876.0,0.0,876.0
1005,10.54.58.21,752.0,0.0,752.0
1006,10.54.58.216,2310.0,0.0,2310.0
1007,10.54.58.231,15811.0,0.0,15811.0
1008,10.54.58.241,8423.0,0.0,8423.0
1009,10.54.58.247,4512.0,0.0,4512.0
1010,10.54.58.36,762.0,0.0,762.0
1011,10.54.58.57,10542.0,0.0,10542.0
1012,10.54.58.58,1764.0,0.0,1764.0
1013,10.54.58.68,4730.0,0.0,4730.0
1014,10.54.58.77,589.0,0.0,589.0
1015,10.54.6.189,1892.0,0.0,1892.0
1016,10.54.6.34,1900.0,0.0,1900.0
1017,10.54.62.155,203624.0,0.0,203624.0
1018,10.54.64.85,5413.0,0.0,5413.0
1019,10.54.66.116,2373.0,0.0,2373.0
1020,10.54.66.118,1432.0,0.0,1432.0
1021,10.54.66.44,4749.0,0.0,4749.0
1022,10.54.66.50,1374.0,0.0,1374.0
1023,10.54.66.81,8053.0,0.0,8053.0
1024,10.54.66.86,196246.0,0.0,196246.0
1025,10.54.66.98,3372.0,0.0,3372.0
1026,10.54.67.111,628.0,0.0,628.0
1027,10.54.67.133,1360.0,0.0,1360.0
1028,10.54.67.142,812.0,0.0,812.0
1029,10.54.67.149,627.0,0.0,627.0
1030,10.54.67.16,2072.0,0.0,2072.0
1031,10.54.67.169,1181.0,0.0,1181.0
1032,10.54.67.177,311952.0,0.0,311952.0
1033,10.54.67.180,15960.0,0.0,15960.0
1034,10.54.67.19,1681.0,0.0,1681.0
1035,10.54.67.192,6494.0,0.0,6494.0
1036,10.54.67.194,9240.0,0.0,9240.0
1037,10.54.67.204,539.0,0.0,539.0
1038,10.54.67.209,872.0,0.0,872.0
1039,10.54.67.253,841.0,0.0,841.0
1040,10.54.67.28,9879.0,0.0,9879.0
1041,10.54.67.51,5143.0,0.0,5143.0
1042,10.54.67.56,2451.0,0.0,2451.0
1043,10.54.67.71,523.0,0.0,523.0
1044,10.54.67.73,41296274.0,0.0,41296274.0
1045,10.54.68.127,3556.0,0.0,3556.0
1046,10.54.68.185,1001.0,0.0,1001.0
1047,10.54.68.202,1209.0,0.0,1209.0
1048,10.54.68.212,2286.0,0.0,2286.0
1049,10.54.68.27,3676.0,0.0,3676.0
1050,10.54.68.30,1127.0,0.0,1127.0
1051,10.54.68.41,10387.0,0.0,10387.0
1052,10.54.68.9,6176.0,0.0,6176.0
1053,10.54.69.1,2421135.0,0.0,2421135.0
1054,10.54.69.147,1900.0,0.0,1900.0
1055,10.54.69.47,4168.0,0.0,4168.0
1056,10.54.70.107,7290.0,0.0,7290.0
1057,10.54.70.243,1868.0,0.0,1868.0
1058,10.54.80.109,1664.0,0.0,1664.0
1059,10.54.80.173,2748.0,0.0,2748.0
1060,10.54.80.215,3806.0,0.0,3806.0
1061,10.54.80.5,889.0,0.0,889.0
1062,10.54.80.51,4079.0,0.0,4079.0
1063,10.54.81.114,2243.0,0.0,2243.0
1064,10.54.81.130,2674.0,0.0,2674.0
1065,10.54.81.133,6392.0,0.0,6392.0
1066,10.54.81.153,519.0,0.0,519.0
1067,10.54.81.155,1235.0,0.0,1235.0
1068,10.54.81.158,900.0,0.0,900.0
1069,10.54.81.17,2129.0,0.0,2129.0
1070,10.54.81.193,810.0,0.0,810.0
1071,10.54.81.248,1504.0,0.0,1504.0
1072,10.54.81.249,583.0,0.0,583.0
1073,10.54.81.252,2328.0,0.0,2328.0
1075,10.54.81.73,680.0,0.0,680.0
1076,10.54.81.85,752.0,0.0,752.0
1077,10.54.85.11,6514.0,0.0,6514.0
1078,10.54.85.128,5321.0,0.0,5321.0
1079,10.54.85.135,10362.0,0.0,10362.0
1080,10.54.85.18,5372.0,0.0,5372.0
1081,10.54.85.190,2566.0,0.0,2566.0
1082,10.54.85.194,908.0,0.0,908.0
1083,10.54.85.215,1892.0,0.0,1892.0
1084,10.54.85.236,1900.0,0.0,1900.0
1085,10.54.85.242,3673.0,0.0,3673.0
1086,10.54.85.254,1762.0,0.0,1762.0
1087,10.54.85.36,7065.0,0.0,7065.0
1088,10.54.85.60,1817.0,0.0,1817.0
1089,10.54.85.67,7571.0,0.0,7571.0
1090,10.54.85.75,3710.0,0.0,3710.0
1091,10.54.85.93,1162.0,0.0,1162.0
1092,10.54.86.102,10466.0,0.0,10466.0
1093,10.54.86.118,1306.0,0.0,1306.0
1094,10.54.86.119,1874.0,0.0,1874.0
1095,10.54.86.12,6702.0,0.0,6702.0
1096,10.54.86.120,1322.0,0.0,1322.0
1097,10.54.86.161,7091.0,0.0,7091.0
1098,10.54.86.176,4363.0,0.0,4363.0
1099,10.54.86.178,5662.0,0.0,5662.0
1100,10.54.86.206,2458.0,0.0,2458.0
1101,10.54.86.212,4442.0,0.0,4442.0
1102,10.54.86.238,163413.0,0.0,163413.0
1103,10.54.86.29,1777.0,0.0,1777.0
1104,10.54.86.45,1827.0,0.0,1827.0
1105,10.54.86.64,2645.0,0.0,2645.0
1106,10.54.86.92,6174.0,0.0,6174.0
1107,10.54.87.1,9161.0,0.0,9161.0
1109,10.54.88.12,525.0,0.0,525.0
1110,10.54.88.134,3056.0,0.0,3056.0
1111,10.54.88.155,1079560.0,0.0,1079560.0
1112,10.54.88.164,1528.0,0.0,1528.0
1113,10.54.88.175,2256.0,0.0,2256.0
1114,10.54.88.188,530.0,0.0,530.0
1115,10.54.88.219,676.0,0.0,676.0
1116,10.54.88.223,376.0,0.0,376.0
1117,10.54.88.226,967.0,0.0,967.0
1118,10.54.88.244,611.0,0.0,611.0
1119,10.54.88.248,1504.0,0.0,1504.0
1120,10.54.88.29,262.0,0.0,262.0
1121,10.54.88.30,2728.0,0.0,2728.0
1122,10.54.88.43,49848.0,0.0,49848.0
1123,10.54.88.50,61839.0,0.0,61839.0
1124,10.54.88.68,5730.0,0.0,5730.0
1125,10.54.88.70,7098.0,0.0,7098.0
1126,10.54.88.72,537.0,0.0,537.0
1128,10.54.89.2,569418.0,0.0,569418.0
1129,10.54.97.101,560.0,0.0,560.0
1130,10.54.97.11,2256.0,0.0,2256.0
1131,10.54.97.115,6680.0,0.0,6680.0
1132,10.54.97.120,827.0,0.0,827.0
1133,10.54.97.140,17296.0,0.0,17296.0
1134,10.54.97.16,459.0,0.0,459.0
1135,10.54.97.170,557.0,0.0,557.0
1136,10.54.97.90,818.0,0.0,818.0
1137,10.54.99.23,4096.0,0.0,4096.0
1138,10.54.99.234,12081.0,0.0,12081.0
1139,10.54.99.51,6459.0,0.0,6459.0
1140,10.56.0.118,50516.0,0.0,50516.0
1141,10.56.0.128,6943.0,0.0,6943.0
1142,10.56.0.131,80983.0,0.0,80983.0
1143,10.56.0.147,3983.0,0.0,3983.0
1144,10.56.0.162,84731.0,0.0,84731.0
1145,10.56.0.175,662.0,0.0,662.0
1146,10.56.0.18,1692.0,0.0,1692.0
1147,10.56.0.182,38446.0,0.0,38446.0
1148,10.56.0.199,142383.0,0.0,142383.0
1149,10.56.0.21,1330.0,0.0,1330.0
1150,10.56.0.223,222411.0,0.0,222411.0
1151,10.56.0.225,501.0,0.0,501.0
1152,10.56.0.233,710.0,0.0,710.0
1153,10.56.0.252,12246.0,0.0,12246.0
1154,10.56.0.35,349.0,0.0,349.0
1155,10.56.0.50,25626.0,0.0,25626.0
1156,10.56.0.86,269478.0,0.0,269478.0
1157,10.56.0.95,434351.0,0.0,434351.0
1158,10.56.0.98,1674.0,0.0,1674.0
1159,10.56.1.21,147039.0,0.0,147039.0
1160,10.56.10.10,64377.0,0.0,64377.0
1161,10.56.10.102,168811.0,0.0,168811.0
1162,10.56.10.103,9094.0,0.0,9094.0
1163,10.56.10.104,1487.0,0.0,1487.0
1164,10.56.10.105,1204.0,0.0,1204.0
1165,10.56.10.11,354480.0,0.0,354480.0
1166,10.56.10.111,2483.0,0.0,2483.0
1167,10.56.10.112,1851.0,0.0,1851.0
1169,10.56.10.118,197985.0,0.0,197985.0
1170,10.56.10.12,57261.0,0.0,57261.0
1171,10.56.10.120,14602.0,0.0,14602.0
1172,10.56.10.122,220411.0,0.0,220411.0
1173,10.56.10.126,265.0,0.0,265.0
1174,10.56.10.128,275157.0,0.0,275157.0
1175,10.56.10.129,517.0,0.0,517.0
1176,10.56.10.13,161370.0,0.0,161370.0
1177,10.56.10.131,162276.0,0.0,162276.0
1178,10.56.10.134,19772.0,0.0,19772.0
1179,10.56.10.135,1940.0,0.0,1940.0
1180,10.56.10.136,2130579.0,0.0,2130579.0
1181,10.56.10.139,919265.0,0.0,919265.0
1182,10.56.10.148,302272.0,0.0,302272.0
1183,10.56.10.149,847940.0,0.0,847940.0
1184,10.56.10.15,101031.0,0.0,101031.0
1185,10.56.10.150,189222.0,0.0,189222.0
1186,10.56.10.154,428564.0,0.0,428564.0
1188,10.56.10.157,647.0,0.0,647.0
1189,10.56.10.158,43383.0,0.0,43383.0
1190,10.56.10.159,301.0,0.0,301.0
