,ip,s_sum_length,f_sum_length,sum_increment
586,10.54.216.227,13135.0,0.0,13135.0
587,10.54.216.252,4795.0,0.0,4795.0
588,10.54.216.42,521337.0,0.0,521337.0
589,10.54.216.83,6666.0,0.0,6666.0
591,10.54.216.95,19248.0,0.0,19248.0
592,10.54.22.0,103296.0,0.0,103296.0
593,10.54.22.109,1938.0,0.0,1938.0
594,10.54.22.131,486123.0,0.0,486123.0
595,10.54.22.138,11037.0,0.0,11037.0
596,10.54.22.155,276644.0,0.0,276644.0
597,10.54.22.166,3195.0,0.0,3195.0
598,10.54.22.17,15196.0,0.0,15196.0
599,10.54.22.184,17761.0,0.0,17761.0
601,10.54.22.195,12968.0,0.0,12968.0
602,10.54.22.228,58640.0,0.0,58640.0
603,10.54.22.230,3540.0,0.0,3540.0
604,10.54.22.231,1711.0,0.0,1711.0
605,10.54.22.28,1180.0,0.0,1180.0
606,10.54.22.4,22665.0,0.0,22665.0
607,10.54.22.7,20902.0,0.0,20902.0
608,10.54.22.83,972.0,0.0,972.0
609,10.54.22.91,32204.0,0.0,32204.0
610,10.54.223.113,376.0,0.0,376.0
611,10.54.223.13,1359.0,0.0,1359.0
612,10.54.223.136,1975.0,0.0,1975.0
613,10.54.223.139,157818942.0,0.0,157818942.0
614,10.54.223.141,10524.0,0.0,10524.0
615,10.54.223.168,31976.0,0.0,31976.0
616,10.54.223.179,845.0,0.0,845.0
617,10.54.223.182,22309.0,0.0,22309.0
618,10.54.223.193,1390.0,0.0,1390.0
619,10.54.223.199,52296.0,0.0,52296.0
620,10.54.223.206,1101997835.0,0.0,1101997835.0
621,10.54.223.209,7338.0,0.0,7338.0
622,10.54.223.241,5120.0,0.0,5120.0
623,10.54.223.32,3540.0,0.0,3540.0
624,10.54.223.52,8177.0,0.0,8177.0
625,10.54.223.55,940.0,0.0,940.0
626,10.54.223.57,7691.0,0.0,7691.0
627,10.54.226.189,44874.0,0.0,44874.0
628,10.54.226.21,71545.0,0.0,71545.0
629,10.54.23.209,23626.0,0.0,23626.0
630,10.54.23.251,39340.0,0.0,39340.0
631,10.54.23.39,10747.0,0.0,10747.0
632,10.54.23.55,6735.0,0.0,6735.0
633,10.54.237.114,16081.0,0.0,16081.0
634,10.54.237.119,20417.0,0.0,20417.0
635,10.54.237.134,21589.0,0.0,21589.0
636,10.54.237.139,1044890.0,0.0,1044890.0
637,10.54.237.164,8324.0,0.0,8324.0
638,10.54.237.195,8582.0,0.0,8582.0
639,10.54.237.29,5832.0,0.0,5832.0
640,10.54.237.41,81040.0,0.0,81040.0
641,10.54.237.93,17040.0,0.0,17040.0
642,10.54.24.103,7295.0,0.0,7295.0
644,10.54.24.106,14751.0,0.0,14751.0
645,10.54.24.110,40710.0,0.0,40710.0
646,10.54.24.126,4827.0,0.0,4827.0
647,10.54.24.134,2332.0,0.0,2332.0
648,10.54.24.137,10200.0,0.0,10200.0
649,10.54.24.145,62074.0,0.0,62074.0
650,10.54.24.171,182686.0,0.0,182686.0
651,10.54.24.202,61109.0,0.0,61109.0
652,10.54.24.216,15336.0,0.0,15336.0
653,10.54.24.230,14661.0,0.0,14661.0
654,10.54.24.244,95584.0,0.0,95584.0
655,10.54.24.247,1842.0,0.0,1842.0
656,10.54.24.29,13212.0,0.0,13212.0
657,10.54.24.38,2146.0,0.0,2146.0
658,10.54.24.8,5251.0,0.0,5251.0
659,10.54.24.9,9157.0,0.0,9157.0
660,10.54.24.97,10958.0,0.0,10958.0
661,10.54.241.81,45209.0,0.0,45209.0
662,10.54.244.10,2182.0,0.0,2182.0
663,10.54.244.103,11700.0,0.0,11700.0
664,10.54.244.109,6685.0,0.0,6685.0
665,10.54.244.111,110374.0,0.0,110374.0
666,10.54.244.12,6438.0,0.0,6438.0
667,10.54.244.120,6850.0,0.0,6850.0
668,10.54.244.131,19127.0,0.0,19127.0
669,10.54.244.143,983.0,0.0,983.0
670,10.54.244.148,46020.0,0.0,46020.0
671,10.54.244.152,508493.0,0.0,508493.0
672,10.54.244.157,303907253.0,0.0,303907253.0
673,10.54.244.160,1180.0,0.0,1180.0
674,10.54.244.165,31662.0,0.0,31662.0
675,10.54.244.169,6490.0,0.0,6490.0
676,10.54.244.177,3262.0,0.0,3262.0
677,10.54.244.18,1770.0,0.0,1770.0
678,10.54.244.183,66439909.0,0.0,66439909.0
679,10.54.244.19,1394.0,0.0,1394.0
680,10.54.244.194,171036.0,0.0,171036.0
681,10.54.244.195,1285.0,0.0,1285.0
682,10.54.244.222,11210.0,0.0,11210.0
683,10.54.244.232,1018.0,0.0,1018.0
684,10.54.244.247,209477.0,0.0,209477.0
685,10.54.244.252,2766.0,0.0,2766.0
686,10.54.244.50,7020.0,0.0,7020.0
687,10.54.244.53,3293.0,0.0,3293.0
688,10.54.244.55,4532.0,0.0,4532.0
689,10.54.244.70,67312.0,0.0,67312.0
690,10.54.244.71,6578.0,0.0,6578.0
691,10.54.245.100,2600.0,0.0,2600.0
692,10.54.245.104,4156.0,0.0,4156.0
693,10.54.245.11,8520.0,0.0,8520.0
694,10.54.245.124,3670.0,0.0,3670.0
695,10.54.245.133,12538.0,0.0,12538.0
696,10.54.245.165,50476.0,0.0,50476.0
697,10.54.245.19,20564.0,0.0,20564.0
698,10.54.245.250,13078.0,0.0,13078.0
699,10.54.245.253,24451.0,0.0,24451.0
700,10.54.245.5,22480.0,0.0,22480.0
701,10.54.245.63,28474.0,0.0,28474.0
702,10.54.245.66,24369.0,0.0,24369.0
703,10.54.245.97,10728.0,0.0,10728.0
704,10.54.245.99,4244.0,0.0,4244.0
705,10.54.246.209,8520.0,0.0,8520.0
706,10.54.246.241,8268.0,0.0,8268.0
707,10.54.246.56,11672.0,0.0,11672.0
708,10.54.246.62,19525.0,0.0,19525.0
709,10.54.246.8,21376.0,0.0,21376.0
710,10.54.246.87,40647.0,0.0,40647.0
711,10.54.247.0,35027.0,0.0,35027.0
712,10.54.250.100,3597.0,0.0,3597.0
713,10.54.250.139,7032888.0,0.0,7032888.0
714,10.54.250.145,13718.0,0.0,13718.0
715,10.54.250.149,13989.0,0.0,13989.0
716,10.54.250.207,34171.0,0.0,34171.0
717,10.54.250.208,33473.0,0.0,33473.0
718,10.54.250.210,4256.0,0.0,4256.0
719,10.54.250.219,34437.0,0.0,34437.0
720,10.54.250.222,27234.0,0.0,27234.0
721,10.54.250.23,28426.0,0.0,28426.0
722,10.54.250.255,7716.0,0.0,7716.0
723,10.54.250.35,83938.0,0.0,83938.0
724,10.54.250.36,2100.0,0.0,2100.0
725,10.54.250.47,4628.0,0.0,4628.0
726,10.54.250.49,18264.0,0.0,18264.0
727,10.54.250.7,16415.0,0.0,16415.0
728,10.54.250.74,15429.0,0.0,15429.0
729,10.54.250.76,31805.0,0.0,31805.0
730,10.54.250.82,23281.0,0.0,23281.0
731,10.54.250.97,75845.0,0.0,75845.0
732,10.54.251.114,188848621.0,0.0,188848621.0
733,10.54.251.118,23463.0,0.0,23463.0
734,10.54.251.127,8970.0,0.0,8970.0
736,10.54.251.150,1628.0,0.0,1628.0
737,10.54.251.19,5786.0,0.0,5786.0
738,10.54.251.200,87455.0,0.0,87455.0
739,10.54.251.212,517805724.0,0.0,517805724.0
740,10.54.251.214,1180.0,0.0,1180.0
742,10.54.251.228,922.0,0.0,922.0
743,10.54.251.24,12566.0,0.0,12566.0
744,10.54.251.242,20565.0,0.0,20565.0
745,10.54.251.33,9768.0,0.0,9768.0
746,10.54.251.72,33721.0,0.0,33721.0
747,10.54.251.81,896.0,0.0,896.0
748,10.54.252.133,8461.0,0.0,8461.0
749,10.54.252.134,66564.0,0.0,66564.0
750,10.54.252.137,19068.0,0.0,19068.0
751,10.54.252.143,10883.0,0.0,10883.0
752,10.54.252.145,39446.0,0.0,39446.0
753,10.54.252.155,10840.0,0.0,10840.0
754,10.54.252.162,11998.0,0.0,11998.0
755,10.54.252.165,4266.0,0.0,4266.0
756,10.54.252.183,11101.0,0.0,11101.0
757,10.54.252.194,21366.0,0.0,21366.0
758,10.54.252.214,34928.0,0.0,34928.0
759,10.54.252.218,11864.0,0.0,11864.0
760,10.54.252.219,8814.0,0.0,8814.0
761,10.54.252.22,4027.0,0.0,4027.0
762,10.54.252.220,10104.0,0.0,10104.0
763,10.54.252.236,10744.0,0.0,10744.0
764,10.54.252.253,3949.0,0.0,3949.0
765,10.54.252.31,17178.0,0.0,17178.0
766,10.54.252.36,18929.0,0.0,18929.0
767,10.54.252.54,13078.0,0.0,13078.0
768,10.54.252.80,10915.0,0.0,10915.0
769,10.54.252.83,6091.0,0.0,6091.0
770,10.54.253.117,1002.0,0.0,1002.0
771,10.54.253.12,2388.0,0.0,2388.0
773,10.54.253.140,5096.0,0.0,5096.0
774,10.54.253.145,25960.0,0.0,25960.0
775,10.54.253.16,36946.0,0.0,36946.0
776,10.54.253.170,1180.0,0.0,1180.0
777,10.54.253.2,3238.0,0.0,3238.0
778,10.54.253.205,1993.0,0.0,1993.0
779,10.54.253.224,2794.0,0.0,2794.0
780,10.54.253.228,7307.0,0.0,7307.0
781,10.54.253.23,869156.0,0.0,869156.0
782,10.54.253.230,2306.0,0.0,2306.0
784,10.54.253.248,10620.0,0.0,10620.0
785,10.54.253.253,229197.0,0.0,229197.0
786,10.54.253.255,104310.0,0.0,104310.0
787,10.54.253.44,1304.0,0.0,1304.0
788,10.54.254.114,9440.0,0.0,9440.0
789,10.54.254.115,6642.0,0.0,6642.0
790,10.54.254.143,982.0,0.0,982.0
792,10.54.254.165,18290.0,0.0,18290.0
793,10.54.254.195,4230.0,0.0,4230.0
794,10.54.254.202,428241286.0,0.0,428241286.0
795,10.54.254.211,5806.0,0.0,5806.0
796,10.54.254.213,11504.0,0.0,11504.0
797,10.54.254.221,72831.0,0.0,72831.0
798,10.54.254.229,17110.0,0.0,17110.0
799,10.54.254.241,2805.0,0.0,2805.0
800,10.54.254.28,14893.0,0.0,14893.0
801,10.54.254.51,50887.0,0.0,50887.0
802,10.54.254.69,9918.0,0.0,9918.0
803,10.54.254.73,3923.0,0.0,3923.0
804,10.54.254.94,1098.0,0.0,1098.0
805,10.54.26.179,22413.0,0.0,22413.0
806,10.54.26.212,8698.0,0.0,8698.0
807,10.54.27.106,4579585.0,0.0,4579585.0
808,10.54.27.135,5670.0,0.0,5670.0
809,10.54.27.146,8578.0,0.0,8578.0
810,10.54.27.180,6305.0,0.0,6305.0
811,10.54.27.193,10719.0,0.0,10719.0
812,10.54.27.20,11932.0,0.0,11932.0
813,10.54.27.206,30950.0,0.0,30950.0
814,10.54.27.209,5484.0,0.0,5484.0
815,10.54.27.211,60983.0,0.0,60983.0
816,10.54.27.212,10680.0,0.0,10680.0
817,10.54.27.52,5728.0,0.0,5728.0
818,10.54.27.97,8520.0,0.0,8520.0
819,10.54.28.2,5452.0,0.0,5452.0
820,10.54.28.78,20666.0,0.0,20666.0
821,10.54.29.121,1473.0,0.0,1473.0
822,10.54.29.137,918.0,0.0,918.0
823,10.54.29.144,88520.0,0.0,88520.0
824,10.54.29.167,3495.0,0.0,3495.0
825,10.54.29.173,1043.0,0.0,1043.0
826,10.54.29.214,62101.0,0.0,62101.0
827,10.54.29.235,21428.0,0.0,21428.0
828,10.54.29.240,901.0,0.0,901.0
829,10.54.29.71,1860.0,0.0,1860.0
830,10.54.32.189,3976.0,0.0,3976.0
831,10.54.32.217,21694.0,0.0,21694.0
832,10.54.32.244,21575.0,0.0,21575.0
833,10.54.32.50,986270.0,0.0,986270.0
834,10.54.34.10,3096.0,0.0,3096.0
835,10.54.34.104,35068.0,0.0,35068.0
836,10.54.34.121,1325.0,0.0,1325.0
837,10.54.34.122,24942.0,0.0,24942.0
838,10.54.34.124,4130.0,0.0,4130.0
839,10.54.34.146,5960.0,0.0,5960.0
840,10.54.34.151,1819.0,0.0,1819.0
841,10.54.34.153,11075.0,0.0,11075.0
842,10.54.34.161,920.0,0.0,920.0
843,10.54.34.182,11324.0,0.0,11324.0
844,10.54.34.185,14160.0,0.0,14160.0
845,10.54.34.186,1770.0,0.0,1770.0
846,10.54.34.189,9354.0,0.0,9354.0
847,10.54.34.20,2879.0,0.0,2879.0
848,10.54.34.212,942.0,0.0,942.0
849,10.54.34.221,10620.0,0.0,10620.0
850,10.54.34.29,5967.0,0.0,5967.0
851,10.54.34.61,2738.0,0.0,2738.0
852,10.54.34.67,1770.0,0.0,1770.0
853,10.54.34.75,4130.0,0.0,4130.0
854,10.54.34.81,658.0,0.0,658.0
855,10.54.34.88,4130.0,0.0,4130.0
856,10.54.35.180,14122.0,0.0,14122.0
857,10.54.35.254,10728.0,0.0,10728.0
858,10.54.35.55,36695.0,0.0,36695.0
859,10.54.35.74,7366.0,0.0,7366.0
860,10.54.36.105,51569.0,0.0,51569.0
861,10.54.36.108,26255.0,0.0,26255.0
862,10.54.36.158,2699.0,0.0,2699.0
863,10.54.36.179,16847.0,0.0,16847.0
864,10.54.36.18,590.0,0.0,590.0
865,10.54.36.185,3204.0,0.0,3204.0
866,10.54.36.205,6276.0,0.0,6276.0
867,10.54.36.208,11607.0,0.0,11607.0
868,10.54.36.211,5632.0,0.0,5632.0
869,10.54.36.217,783.0,0.0,783.0
870,10.54.36.23,7634.0,0.0,7634.0
871,10.54.36.247,4799.0,0.0,4799.0
872,10.54.36.30,5922.0,0.0,5922.0
873,10.54.36.54,2239.0,0.0,2239.0
874,10.54.36.60,5672.0,0.0,5672.0
875,10.54.36.84,238350579.0,0.0,238350579.0
876,10.54.36.87,4796.0,0.0,4796.0
877,10.54.38.121,790576.0,0.0,790576.0
878,10.54.38.217,5200.0,0.0,5200.0
879,10.54.38.95,4960.0,0.0,4960.0
880,10.54.43.107,2980.0,0.0,2980.0
882,10.54.43.127,212245.0,0.0,212245.0
883,10.54.43.18,2950.0,0.0,2950.0
884,10.54.43.20,146032.0,0.0,146032.0
885,10.54.43.228,590.0,0.0,590.0
886,10.54.43.235,20289640.0,0.0,20289640.0
887,10.54.43.242,1051.0,0.0,1051.0
888,10.54.43.25,32450.0,0.0,32450.0
889,10.54.43.251,19266.0,0.0,19266.0
890,10.54.43.254,4404.0,0.0,4404.0
891,10.54.43.40,6490.0,0.0,6490.0
892,10.54.43.47,8850.0,0.0,8850.0
893,10.54.43.50,2902.0,0.0,2902.0
894,10.54.43.54,5409.0,0.0,5409.0
895,10.54.43.64,34539.0,0.0,34539.0
896,10.54.43.78,42502.0,0.0,42502.0
897,10.54.43.98,35400.0,0.0,35400.0
898,10.54.45.111,2413.0,0.0,2413.0
899,10.54.45.126,2360.0,0.0,2360.0
900,10.54.45.130,182665.0,0.0,182665.0
901,10.54.45.19,4720.0,0.0,4720.0
902,10.54.45.190,1974.0,0.0,1974.0
903,10.54.45.223,12368.0,0.0,12368.0
904,10.54.45.231,1806.0,0.0,1806.0
905,10.54.45.24,3373.0,0.0,3373.0
906,10.54.45.246,20295.0,0.0,20295.0
907,10.54.45.48,2261.0,0.0,2261.0
908,10.54.45.62,33263.0,0.0,33263.0
909,10.54.45.78,5620.0,0.0,5620.0
910,10.54.45.80,3125.0,0.0,3125.0
911,10.54.46.124,18370252.0,0.0,18370252.0
912,10.54.46.153,9440.0,0.0,9440.0
913,10.54.46.196,9354.0,0.0,9354.0
914,10.54.46.209,51068.0,0.0,51068.0
915,10.54.46.214,5696.0,0.0,5696.0
916,10.54.46.218,4172.0,0.0,4172.0
917,10.54.46.228,193730.0,0.0,193730.0
918,10.54.46.246,8316.0,0.0,8316.0
919,10.54.46.250,590.0,0.0,590.0
920,10.54.46.253,68448.0,0.0,68448.0
921,10.54.46.34,32461.0,0.0,32461.0
923,10.54.46.8,2788.0,0.0,2788.0
924,10.54.46.82,19256.0,0.0,19256.0
925,10.54.47.186,6024.0,0.0,6024.0
926,10.54.48.110,46266.0,0.0,46266.0
927,10.54.48.148,14475.0,0.0,14475.0
928,10.54.48.181,22741.0,0.0,22741.0
929,10.54.48.202,22991.0,0.0,22991.0
930,10.54.48.222,5192.0,0.0,5192.0
931,10.54.48.230,11108.0,0.0,11108.0
932,10.54.48.249,22862.0,0.0,22862.0
933,10.54.48.251,22918.0,0.0,22918.0
934,10.54.48.253,3597.0,0.0,3597.0
935,10.54.48.35,1360928.0,0.0,1360928.0
936,10.54.48.66,3597.0,0.0,3597.0
937,10.54.5.102,12292.0,0.0,12292.0
938,10.54.5.115,8364.0,0.0,8364.0
939,10.54.5.156,14322.0,0.0,14322.0
940,10.54.5.160,4130.0,0.0,4130.0
941,10.54.5.167,8746.0,0.0,8746.0
942,10.54.5.188,43237.0,0.0,43237.0
943,10.54.5.189,27393.0,0.0,27393.0
944,10.54.5.202,14779.0,0.0,14779.0
945,10.54.5.242,2667.0,0.0,2667.0
946,10.54.5.247,12985.0,0.0,12985.0
948,10.54.5.27,1842.0,0.0,1842.0
949,10.54.5.41,19807.0,0.0,19807.0
950,10.54.5.43,48524.0,0.0,48524.0
951,10.54.5.65,2277.0,0.0,2277.0
952,10.54.5.68,22370.0,0.0,22370.0
953,10.54.5.74,2679.0,0.0,2679.0
954,10.54.5.93,5654.0,0.0,5654.0
955,10.54.52.102,33695.0,0.0,33695.0
956,10.54.52.129,7291.0,0.0,7291.0
957,10.54.52.187,2605.0,0.0,2605.0
958,10.54.52.234,15848.0,0.0,15848.0
959,10.54.52.246,1416105.0,0.0,1416105.0
960,10.54.52.49,2603.0,0.0,2603.0
961,10.54.52.58,37927.0,0.0,37927.0
962,10.54.53.0,1278988.0,0.0,1278988.0
963,10.54.53.178,6399.0,0.0,6399.0
964,10.54.53.229,17865.0,0.0,17865.0
965,10.54.54.252,15128.0,0.0,15128.0
966,10.54.54.66,3916.0,0.0,3916.0
967,10.54.54.77,10728.0,0.0,10728.0
968,10.54.55.114,955.0,0.0,955.0
969,10.54.55.145,7608.0,0.0,7608.0
970,10.54.55.148,2404.0,0.0,2404.0
971,10.54.55.198,2796.0,0.0,2796.0
972,10.54.55.202,1198.0,0.0,1198.0
973,10.54.55.28,5203.0,0.0,5203.0
974,10.54.55.33,278253.0,0.0,278253.0
975,10.54.55.40,34356.0,0.0,34356.0
976,10.54.55.98,1831.0,0.0,1831.0
977,10.54.56.169,3960.0,0.0,3960.0
978,10.54.56.207,25997.0,0.0,25997.0
979,10.54.57.0,12998.0,0.0,12998.0
980,10.54.57.104,24962.0,0.0,24962.0
981,10.54.57.116,424618.0,0.0,424618.0
982,10.54.57.124,1151.0,0.0,1151.0
983,10.54.57.136,43931.0,0.0,43931.0
984,10.54.57.14,420029.0,0.0,420029.0
985,10.54.57.140,14342.0,0.0,14342.0
986,10.54.57.159,933.0,0.0,933.0
987,10.54.57.186,52637.0,0.0,52637.0
988,10.54.57.19,9602.0,0.0,9602.0
989,10.54.57.199,911.0,0.0,911.0
990,10.54.57.226,39152.0,0.0,39152.0
991,10.54.57.235,3636.0,0.0,3636.0
992,10.54.57.239,2708.0,0.0,2708.0
993,10.54.57.247,4214.0,0.0,4214.0
994,10.54.57.29,35817.0,0.0,35817.0
995,10.54.57.31,20650.0,0.0,20650.0
996,10.54.57.48,4670.0,0.0,4670.0
997,10.54.57.75,61899.0,0.0,61899.0
998,10.54.58.110,5919.0,0.0,5919.0
999,10.54.58.119,15770.0,0.0,15770.0
1000,10.54.58.146,5846.0,0.0,5846.0
1001,10.54.58.175,1770.0,0.0,1770.0
1002,10.54.58.197,3540.0,0.0,3540.0
1003,10.54.58.2,2774.0,0.0,2774.0
1004,10.54.58.204,2815.0,0.0,2815.0
1005,10.54.58.21,1180.0,0.0,1180.0
1006,10.54.58.216,3594.0,0.0,3594.0
1007,10.54.58.231,18061.0,0.0,18061.0
1008,10.54.58.241,479489.0,0.0,479489.0
1009,10.54.58.247,7080.0,0.0,7080.0
1010,10.54.58.36,1190.0,0.0,1190.0
1011,10.54.58.57,120344.0,0.0,120344.0
1012,10.54.58.58,30336.0,0.0,30336.0
1013,10.54.58.68,10989.0,0.0,10989.0
1014,10.54.58.77,988.0,0.0,988.0
1015,10.54.6.189,8512.0,0.0,8512.0
1016,10.54.6.34,8520.0,0.0,8520.0
1017,10.54.62.155,967800.0,0.0,967800.0
1018,10.54.64.85,22055.0,0.0,22055.0
1019,10.54.66.116,10648.0,0.0,10648.0
1020,10.54.66.118,6644.0,0.0,6644.0
1021,10.54.66.44,21045.0,0.0,21045.0
1022,10.54.66.50,6506.0,0.0,6506.0
1023,10.54.66.81,28773.0,0.0,28773.0
1024,10.54.66.86,689097.0,0.0,689097.0
1025,10.54.66.98,11708.0,0.0,11708.0
1026,10.54.67.111,1859.0,0.0,1859.0
1027,10.54.67.133,3360.0,0.0,3360.0
1028,10.54.67.142,2219.0,0.0,2219.0
1029,10.54.67.149,1863.0,0.0,1863.0
1030,10.54.67.16,3337.0,0.0,3337.0
1031,10.54.67.169,27770.0,0.0,27770.0
1032,10.54.67.177,570353.0,0.0,570353.0
1033,10.54.67.180,24306.0,0.0,24306.0
1034,10.54.67.19,4872.0,0.0,4872.0
1035,10.54.67.192,9918.0,0.0,9918.0
1036,10.54.67.194,14376.0,0.0,14376.0
1037,10.54.67.204,3163.0,0.0,3163.0
1038,10.54.67.209,2904.0,0.0,2904.0
1039,10.54.67.253,1684.0,0.0,1684.0
1040,10.54.67.28,97949.0,0.0,97949.0
1041,10.54.67.51,12056.0,0.0,12056.0
1042,10.54.67.56,6782.0,0.0,6782.0
1043,10.54.67.71,857.0,0.0,857.0
1044,10.54.67.73,287531867.0,0.0,287531867.0
1045,10.54.68.127,20424.0,0.0,20424.0
1046,10.54.68.185,3964.0,0.0,3964.0
1047,10.54.68.202,4156.0,0.0,4156.0
1048,10.54.68.212,10707.0,0.0,10707.0
1049,10.54.68.27,3676.0,0.0,3676.0
1050,10.54.68.30,4074.0,0.0,4074.0
1051,10.54.68.41,41879.0,0.0,41879.0
1052,10.54.68.9,23408.0,0.0,23408.0
1053,10.54.69.1,7314394.0,0.0,7314394.0
1054,10.54.69.147,8520.0,0.0,8520.0
1055,10.54.69.47,13245.0,0.0,13245.0
1056,10.54.70.107,28858.0,0.0,28858.0
1057,10.54.70.243,8488.0,0.0,8488.0
1058,10.54.80.109,5763.0,0.0,5763.0
1059,10.54.80.173,13338.0,0.0,13338.0
1060,10.54.80.215,16294.0,0.0,16294.0
1061,10.54.80.5,3852.0,0.0,3852.0
1062,10.54.80.51,19599.0,0.0,19599.0
1063,10.54.81.114,28286.0,0.0,28286.0
1064,10.54.81.130,4172.0,0.0,4172.0
1065,10.54.81.133,10030.0,0.0,10030.0
1066,10.54.81.153,7328.0,0.0,7328.0
1067,10.54.81.155,2451.0,0.0,2451.0
1068,10.54.81.158,1048.0,0.0,1048.0
1069,10.54.81.17,6924.0,0.0,6924.0
1070,10.54.81.193,2788.0,0.0,2788.0
1071,10.54.81.248,1932.0,0.0,1932.0
1072,10.54.81.249,1024.0,0.0,1024.0
1073,10.54.81.252,3612.0,0.0,3612.0
1075,10.54.81.73,5652.0,0.0,5652.0
1076,10.54.81.85,1180.0,0.0,1180.0
1077,10.54.85.11,22462.0,0.0,22462.0
1078,10.54.85.128,20254.0,0.0,20254.0
1079,10.54.85.135,50918.0,0.0,50918.0
1080,10.54.85.18,20305.0,0.0,20305.0
1081,10.54.85.190,11019.0,0.0,11019.0
1082,10.54.85.194,3855.0,0.0,3855.0
1083,10.54.85.215,8512.0,0.0,8512.0
1084,10.54.85.236,8520.0,0.0,8520.0
1085,10.54.85.242,16348.0,0.0,16348.0
1086,10.54.85.254,8512.0,0.0,8512.0
1087,10.54.85.36,30712.0,0.0,30712.0
1088,10.54.85.60,5828.0,0.0,5828.0
1089,10.54.85.67,29960.0,0.0,29960.0
1090,10.54.85.75,16385.0,0.0,16385.0
1091,10.54.85.93,4109.0,0.0,4109.0
1092,10.54.86.102,39004.0,0.0,39004.0
1093,10.54.86.118,4157.0,0.0,4157.0
1094,10.54.86.119,4776.0,0.0,4776.0
1095,10.54.86.12,34016.0,0.0,34016.0
1096,10.54.86.120,6454.0,0.0,6454.0
1097,10.54.86.161,34405.0,0.0,34405.0
1098,10.54.86.176,18656.0,0.0,18656.0
1099,10.54.86.178,21610.0,0.0,21610.0
1100,10.54.86.206,10537.0,0.0,10537.0
1101,10.54.86.212,23495.0,0.0,23495.0
1102,10.54.86.238,594158.0,0.0,594158.0
1103,10.54.86.29,8527.0,0.0,8527.0
1104,10.54.86.45,6032.0,0.0,6032.0
1105,10.54.86.64,27876.0,0.0,27876.0
1106,10.54.86.92,29841.0,0.0,29841.0
1107,10.54.87.1,35085.0,0.0,35085.0
1109,10.54.88.12,2245.0,0.0,2245.0
1110,10.54.88.134,4768.0,0.0,4768.0
1111,10.54.88.155,1224914.0,0.0,1224914.0
1112,10.54.88.164,2384.0,0.0,2384.0
1113,10.54.88.175,3326.0,0.0,3326.0
1114,10.54.88.188,1001.0,0.0,1001.0
1115,10.54.88.219,5650.0,0.0,5650.0
1116,10.54.88.223,590.0,0.0,590.0
1117,10.54.88.226,2027.0,0.0,2027.0
1118,10.54.88.244,1608.0,0.0,1608.0
1119,10.54.88.248,2360.0,0.0,2360.0
1120,10.54.88.29,6064.0,0.0,6064.0
1121,10.54.88.30,3730.0,0.0,3730.0
1122,10.54.88.43,87490.0,0.0,87490.0
1123,10.54.88.50,64051.0,0.0,64051.0
1124,10.54.88.68,8940.0,0.0,8940.0
1125,10.54.88.70,13337.0,0.0,13337.0
1126,10.54.88.72,936.0,0.0,936.0
1128,10.54.89.2,994237.0,0.0,994237.0
1129,10.54.97.101,959.0,0.0,959.0
1130,10.54.97.11,3540.0,0.0,3540.0
1131,10.54.97.115,15322.0,0.0,15322.0
1132,10.54.97.120,7439.0,0.0,7439.0
1133,10.54.97.140,24786.0,0.0,24786.0
1134,10.54.97.16,885.0,0.0,885.0
1135,10.54.97.170,956.0,0.0,956.0
1136,10.54.97.90,5792.0,0.0,5792.0
1137,10.54.99.23,15312.0,0.0,15312.0
1138,10.54.99.234,24570.0,0.0,24570.0
1139,10.54.99.51,25925.0,0.0,25925.0
1140,10.56.0.118,393721.0,0.0,393721.0
1141,10.56.0.128,17786.0,0.0,17786.0
1142,10.56.0.131,167135.0,0.0,167135.0
1143,10.56.0.147,35419.0,0.0,35419.0
1144,10.56.0.162,175777.0,0.0,175777.0
1145,10.56.0.175,5640.0,0.0,5640.0
1146,10.56.0.18,4102.0,0.0,4102.0
1147,10.56.0.182,134452.0,0.0,134452.0
1148,10.56.0.199,278056.0,0.0,278056.0
1149,10.56.0.21,3073.0,0.0,3073.0
1150,10.56.0.223,395345.0,0.0,395345.0
1151,10.56.0.225,968.0,0.0,968.0
1152,10.56.0.233,877.0,0.0,877.0
1153,10.56.0.252,33660.0,0.0,33660.0
1154,10.56.0.35,846.0,0.0,846.0
1155,10.56.0.50,98661.0,0.0,98661.0
1156,10.56.0.86,572274.0,0.0,572274.0
1157,10.56.0.95,1015230.0,0.0,1015230.0
1158,10.56.0.98,3300.0,0.0,3300.0
1159,10.56.1.21,250647.0,0.0,250647.0
1160,10.56.10.10,144396.0,0.0,144396.0
1161,10.56.10.102,294211.0,0.0,294211.0
1162,10.56.10.103,26205.0,0.0,26205.0
1163,10.56.10.104,7721.0,0.0,7721.0
1164,10.56.10.105,6577.0,0.0,6577.0
1165,10.56.10.11,652884.0,0.0,652884.0
1166,10.56.10.111,3075.0,0.0,3075.0
1167,10.56.10.112,3189.0,0.0,3189.0
1169,10.56.10.118,348844.0,0.0,348844.0
1170,10.56.10.12,106601.0,0.0,106601.0
1171,10.56.10.120,16574.0,0.0,16574.0
1172,10.56.10.122,430239.0,0.0,430239.0
1173,10.56.10.126,638.0,0.0,638.0
1174,10.56.10.128,1024414.0,0.0,1024414.0
1175,10.56.10.129,916.0,0.0,916.0
